"Patch","Lat","Lon","AREA","Road","X","Y"
"9108",60.23,20.08,96.9153986,0,117.23464068,6697.3458972
"9109",60.31,19.78,673.9091957,0,101.68063732,6707.95782
"9110",60.36,19.76,759.6483444,0,101.21397738,6713.2743308
"9111",60.16,19.85,97.28372665,0,103.4161332,6690.9939145
"9112",60.13,19.86,1695.370721,0,NA,NA
"9113",60.09,20.23,941.1301667,0,123.77221115,6680.265189
"9114",60.2,20.7,155.7594622,0,151.06411146,6690.9096423
"9115",60.22,20.68,123.5347253,0,150.06733868,6692.3416493
"9116",60.22,20.69,166.823137,0,150.52667106,6692.4902527
"9117",60.21,20.71,120.0464256,0,151.68501875,6691.848947
"9118",NA,NA,NA,0,NA,NA
"9119",60.27,20.76,664.2834066,0,154.99301263,6697.3883761
"9120",60.22,20.73,1535.599809,0,NA,NA
"9121",60.3,20.15,581.3484753,0,121.77295082,6704.0255864
"9122",60.27,20.06,62.47507116,0,116.73228862,6701.7257907
"9123",60.27,20.06,141.2000446,0,116.79436455,6701.6489169
"9124",60.27,20.07,764.746206,0,117.19869692,6701.7940339
"9125",60.26,20.16,256.7973913,0,121.97049313,6700.5134932
"9126",60.26,20.15,5279.297207,0,121.40840522,6700.2956777
"9127",60.21,20.09,389.2657353,0,117.54383556,6695.0343946
"9128",60.33,20.17,2387.369476,0,123.48977667,6708.1440655
"9129",60.25,20.12,723.8113834,0,119.63868058,6699.6045942
"9130",60.18,19.86,4899.659692,0,104.25282316,6693.1638187
"9131",60.17,19.88,670.0318798,0,105.63778768,6691.5738314
"9133",60.28,19.59,131.3932068,0,90.987127425,6706.0197518
"9134",60.3,19.61,981.7749104,0,92.084732454,6707.6261507
"9135",60.3,19.78,179.8918239,0,101.25097232,6706.9409535
"9136",60.3,19.78,202.3608422,0,101.30552825,6706.9266323
"9137",60.35,19.8,877.5033349,0,103.17474513,6712.3154167
"9138",60.31,19.83,410.1659999,0,104.39590755,6707.0578553
"9139",NA,NA,NA,0,NA,NA
"9140",60.31,20,800.0981709,0,113.56136231,6706.7266858
"9141",60.25,20.09,1378.449334,0,117.66839521,6699.0068184
"9142",60.18,19.74,2473.314726,0,97.953877252,6693.9032707
"9143",60.3,19.79,1940.029073,0,101.93575661,6706.2036188
"9144",60.29,19.78,1824.196615,0,101.1439082,6706.1315073
"9145",60.3,19.76,334.1017271,0,100.29968512,6706.5854824
"9146",60.19,19.81,2811.375634,0,102.02060546,6694.6486324
"9147",60.19,19.81,573.1618193,0,101.99458216,6694.4626373
"9148",60.19,19.8,95.44438913,0,101.248324,6693.9421471
"9149",60.05,19.97,300.6743386,0,108.99124375,6677.7588141
"9150",60.04,19.98,456.0510684,0,109.40869897,6676.7521986
"9152",60.2,19.77,623.0664931,0,99.750284801,6695.8633228
"9153",60.1,20.01,428.7710968,0,111.55842437,6683.4745619
"9154",60.11,20.02,1176.55653,0,112.57370784,6684.5561916
"9155",60.12,20.02,351.734318,0,112.55616809,6684.7117521
"9156",60.15,19.8,2182.338046,0,100.57489204,6689.6207645
"9157",60.35,19.88,1314.84281,0,107.50322815,6712.1854383
"9158",60.36,19.84,3089.407484,0,105.82365976,6713.4207199
"9159",60.29,19.79,1099.813944,0,101.71729952,6705.8791666
"9160",60.29,19.79,2368.931361,0,101.70774813,6705.9935731
"9161",60.12,20.25,3318.745468,1,125.3440893,6684.197294
"9162",60.36,19.76,2974.751706,1,101.0168701,6713.8900712
"9202",60.07,20.2,183.3753944,0,122.10952939,6678.8866467
"9203",60.25,20.08,7028.307473,1,117.40477108,6698.9621784
"9204",60.33,20.19,3521.221427,1,124.23386913,6707.6984831
"9205",60.15,19.57,8047.616132,1,88.08245077,6690.8638252
"9206",60.1,20.25,232.0303194,0,125.26184041,6682.2371208
"9207",60.09,20.26,907.9906442,0,125.45294129,6680.3738488
"9208",60.23,20.09,7031.848814,1,117.5429468,6697.6032256
"9209",60.06,19.97,5827.314445,1,108.83848144,6678.6262311
"9211",60.27,19.93,2996.9415,1,109.29437091,6702.755196
"9212",60.29,19.81,1942.656178,1,102.93922166,6705.8891458
"9213",60.16,19.75,421.3055329,0,97.869391911,6690.9376664
"9214",60.23,19.78,249.7484962,0,100.49073989,6698.489614
"9215",60.33,19.78,2255.922339,0,101.53525137,6709.7111155
"9216",60.24,19.84,750.3750897,1,103.8801906,6699.1730381
"9217",60.3,20.04,3551.558507,1,115.49441616,6704.6021936
"9218",60.33,19.85,57522.77164,0,105.59122107,6709.7327563
"9219",60.33,19.85,10975.03289,0,105.80597467,6709.9175755
"9220",60.13,20.67,1496.885941,0,148.43395802,6682.7593376
"9221",60.35,19.96,1673.372055,0,111.84434864,6710.6349073
"9222",60.34,19.96,892.5651593,0,111.78844935,6710.5939017
"9223",60.35,19.97,492.3548532,0,112.43086022,6711.0411742
"9224",60.2,20.69,5216.00787,1,150.40312491,6689.9713622
"9225",60.11,20.26,4595.14773,1,125.55150656,6682.7890631
"9226",60.21,20.14,31436.2283,0,120.26345797,6694.7025495
"9227",60.24,20.17,161.9862769,0,122.34044733,6697.9730243
"9228",60.22,20.18,7234.26979,1,122.64555306,6695.3093607
"9229",60.24,19.84,3582.399108,1,103.81652197,6699.4472423
"9230",60.31,19.77,3615.238011,1,101.27008853,6707.9752244
"9231",60.23,20.13,1875.71836,1,119.81091566,6697.1977652
"9232",60.08,20.25,267.520052,0,125.05029247,6679.9987709
"9233",60.21,20.2,1094.752829,0,123.8781723,6694.5884081
"9234",60.24,19.75,628.3396483,0,99.10469393,6700.5623364
"9235",60.23,19.69,371.1433311,0,95.436710787,6699.3325851
"9236",60.19,19.94,410.8688158,0,NA,NA
"9237",60.24,20.17,471.1735491,0,122.31462252,6698.044616
"9238",60.25,19.73,218.9484246,0,98.306618683,6701.3404051
"9239",60.23,19.68,1344.590947,0,95.358905302,6699.9977344
"9240",60.26,19.7,844.4036959,0,96.760264899,6702.2044167
"9241",60.23,19.59,89.88969316,0,90.168970707,6699.5376147
"9502",60.21,20.69,424.464975,0,150.53933112,6691.5136309
"9503",60.26,20.78,86.21776215,0,156.16108797,6696.0573909
"9551",60.08,20.03,456.5755053,0,112.89510532,6680.5656989
"9552",NA,NA,NA,0,NA,NA
"9553",60.18,20.15,5454.47167,0,120.68039406,6691.2424038
"9554",60.1,20.27,370.7274857,0,126.01520654,6681.910059
"9555",59.98,20.18,879.1407044,0,120.0526129,6668.5177813
"9556",60.09,20.25,1000.883405,0,125.10372271,6680.0838752
"9557",60.27,19.77,657.4779579,0,100.37512611,6703.8547638
"9558",60.19,19.59,3187.898373,0,89.453003348,6695.5224273
"9559",60.23,19.69,412.2040643,0,95.499617566,6699.3439203
"9560",60.26,19.71,304.4196025,0,96.951783227,6702.4512065
"9561",60.23,19.59,5147.841004,1,90.143588479,6700.3082466
"9562",60.22,19.56,6951.737531,1,88.543407992,6698.716743
"9563",60.25,19.74,6340.004013,1,98.837795298,6701.3322437
"9564",60.24,19.75,9204.748894,1,98.872281901,6700.2533136
"9565",60.28,20.09,959.6475541,1,118.14321478,6703.0247212
"9566",60.23,19.86,13956.12987,1,104.95400586,6698.2406251
"9567",60.02,20.18,5178.074635,1,120.02943162,6673.3741798
"9568",60.07,20.08,8660.526789,1,115.35550871,6679.1978582
"9569",60.11,20.27,26431.06875,1,126.49054751,6682.7427429
"9570",60.19,20.69,4627.366283,0,150.4484776,6689.6927058
"9571",60.35,20.12,11966.20908,1,120.60703907,6710.6859533
"9572",60.14,20.24,1956.080061,1,124.97620853,6686.0921049
"9573",60.12,20.24,2029.960609,1,124.80930526,6683.6804918
"9574",60.07,20.27,6793.47016,0,125.79360251,6678.6991907
"9575",60.09,20.23,14364.32486,1,123.94713634,6680.3191994
"9576",59.97,20.18,19775.2528,0,119.75930657,6667.8153691
"9577",59.97,20.18,3925.813234,1,119.97481513,6668.13392
"9578",59.97,20.18,3705.609591,1,119.89343161,6667.8645025
"9579",60,20.14,2308.990691,0,118.04721066,6670.9996804
"9580",60.05,20.18,230.6359728,0,120.53464291,6676.4204781
"9581",60.04,20.11,379.49583,0,116.31346855,6675.3866962
"9582",60.05,20.1,479.330494,1,116.15240753,6677.0898822
"9583",60.08,20.03,2974.88904,0,112.56953704,6680.2544598
"9584",60.13,20.65,5854.885589,1,147.38771391,6682.7377036
"9585",60.03,20.17,9690.378824,1,119.91215601,6674.6014449
"9586",60.01,20.15,1421.130166,0,118.48641038,6671.7538736
"9587",60.36,20.11,1568.72982,0,120.36411769,6710.951467
"9588",60.29,20.18,1689.970322,0,123.15030524,6703.1652465
"9589",60.29,20.18,1688.656295,0,123.13427291,6703.2715481
"9590",60.16,20.26,3773.638881,1,126.097828,6688.7360102
"9591",60.13,20.29,369.6466543,0,127.63624545,6684.3563414
"9592",60.13,20.26,7435.033457,1,126.09896025,6684.6471
"9593",60.11,20.29,539.1138138,0,127.26125732,6683.0822175
"9594",60.12,20.24,208.8452369,0,124.83947705,6683.6436075
"9595",60.13,20.24,1756.386656,0,125.06564376,6685.4209756
"9596",60.11,20.26,12456.57845,1,125.80978113,6682.6090693
"9597",60.1,20.26,4697.083228,1,125.54140394,6682.0437487
"9598",60.1,20.26,2400.918754,1,125.52022503,6681.8275666
"9599",60.1,20.26,472.6663075,0,125.36851159,6681.2943511
"9601",60.21,20.37,580.2372358,0,NA,NA
"9602",60.12,20.27,371.9098297,0,126.55525501,6683.57648
"9603",60.34,20.29,525.39482,0,130.28690329,6708.3043295
"9604",60.35,20.33,1720.150977,0,132.35092982,6708.791335
"9605",60.35,20.33,223.9826252,0,132.39163142,6708.7893553
"9606",60.07,20.19,7088.529851,1,121.62527879,6679.223734
"9607",59.99,20.2,424.5910602,0,121.19659099,6669.829895
"9608",60.01,20.18,8270.904456,0,120.09347594,6672.5356204
"9609",60.02,20.15,6646.590559,1,118.8886867,6673.6970185
"9610",60.04,20.19,1049.95291,1,121.07142207,6675.6758447
"9611",60,20.12,291.9583956,0,116.78399511,6671.5096165
"9612",60.08,20.07,776.5321476,0,114.98036908,6680.6298039
"9613",60.08,20.25,5467.541043,0,124.8028845,6679.4930918
"9614",60.1,20.27,1199.913603,0,126.00432335,6681.8222243
"9615",60.13,20.25,1810.727757,0,125.55947863,6684.531662
"9616",60.09,20.51,8891.941527,1,139.39742076,6679.3546394
"9617",60.09,20.49,2428.463923,0,138.02597787,6678.9372043
"9618",60.29,20.14,5423.869978,0,120.92543086,6703.0681155
"9619",60.32,19.77,1374.34594,0,101.26376866,6709.1217753
"9620",60.25,19.71,365.1907998,0,97.075765073,6701.9411565
"9621",60.21,19.61,147.9412781,0,91.077801128,6697.5054203
"9622",60.24,19.93,1575.361959,0,109.21925637,6698.7483474
"9623",60.22,20.17,3282.7645,1,122.32413352,6695.8267792
"9624",60.05,19.97,1130.638589,0,109.05375492,6677.5754106
"9626",60.21,20.22,10609.6655,1,124.8720381,6694.5216419
"9627",60.19,19.78,695.1174457,0,100.19202898,6694.2922341
"9628",60.11,20.01,209.8558993,0,112.16234425,6684.376061
"9629",60.12,20,663.8223634,0,111.52787461,6685.0386735
"9630",60.12,20,350.2098763,0,111.51461799,6685.1544885
"9631",60.22,19.6,33460.01148,1,90.387526456,6699.03722
"9632",60.11,19.82,75.37445461,0,101.10450081,6685.4534668
"9633",60.28,20.18,574.3711332,0,123.11414557,6702.0756779
"9634",60.28,20.18,271.55833,0,123.01874376,6702.0787632
"9635",60.23,20.19,39.68985163,0,123.4677019,6696.9654567
"9636",60.2,20.16,50.52976794,0,121.168242,6693.7999375
"9637",60.24,20.15,304.8230279,0,121.29611185,6698.1145281
"9638",60.22,20.11,6549.00979,1,118.74868314,6696.1245318
"9639",60.22,19.58,188.1997405,0,89.309700642,6698.9420125
"9640",60.25,20.76,3609.119415,0,154.70685362,6695.4963431
"9641",60.27,20.76,78.27622733,0,155.39173546,6697.8914605
"9642",60.3,20.38,471.6300603,1,134.6584139,6703.5473947
"9643",60.22,20.31,18190.39336,1,129.84383347,6694.676364
"9644",60.22,20.17,2491.256337,0,122.27793566,6695.4140193
"9645",60.12,20,1755.428399,1,111.70353543,6685.2519208
"9646",60.12,20.01,166.5937151,0,111.71467717,6685.1798479
"9647",60.19,19.96,423.0216868,0,110.1271145,6693.3924236
"9648",60.2,19.94,256.1356017,0,109.21838518,6694.3465102
"9649",60.25,19.66,309.4887118,0,94.331877965,6701.7283977
"9650",60.24,20.08,7549.070768,1,117.05173587,6697.9764445
"9651",60.3,19.78,460.2482313,0,101.58162365,6707.1027484
"9652",60.26,19.98,1248.67862,0,111.77686552,6701.3540628
"9653",60.33,20.02,476.5863791,0,115.16829475,6708.4505047
"9654",60.27,19.96,10906.46402,0,111.07106608,6702.1964022
"9655",60.32,19.85,930.0138655,0,105.72893784,6708.3002909
"9656",60.25,19.88,686.501765,0,106.22865651,6701.0268761
"9657",60.26,20.37,1013.104462,0,133.49591305,6698.3207784
"9658",60.13,19.86,5946.425123,1,103.66594957,6687.8386506
"9659",60.12,19.87,1194.38926,1,104.12665884,6685.7375028
"9660",60.11,19.79,606.5427022,0,99.894504451,6685.2183399
"9661",60.21,19.89,353.6289128,0,106.46061929,6695.7428031
"9662",60.28,20.09,195.0090089,0,118.22546304,6702.9849192
"9663",60.3,19.61,3948.121733,0,92.120766824,6707.4205628
"9664",60.24,19.5,2608.729678,0,85.2586118,6701.3240805
"9665",60.12,20.03,1391.497897,0,112.90983501,6685.6471039
"9666",60.2,19.59,1087.785386,0,NA,NA
"9667",60.19,19.59,1346.469466,0,89.548268229,6695.2507952
"9668",60.19,19.59,51842.30526,1,89.641933653,6695.4903279
"9669",60.19,19.59,3544.975162,0,89.66839417,6695.8101301
"9670",60.24,20.17,445.8310029,0,122.34434391,6698.0759959
"9671",60.32,20.07,330.8267516,0,117.86257915,6706.6788188
"9672",60.37,19.92,1971.002199,0,110.02816903,6713.5603628
"9673",60.26,19.97,257.3131473,0,111.72140907,6701.3247182
"9674",60.26,20.22,1112.371165,0,125.53746409,6700.0321711
"9675",60.25,20.19,367.8420852,0,123.38231871,6698.8150139
"9676",60.24,19.71,187.7768483,0,96.726119967,6700.7193372
"9677",60.22,19.78,1615.734247,0,100.29705853,6697.8310346
"9678",60.22,19.78,89.16835646,0,100.22268937,6697.7755531
"9679",60.38,19.89,1516.867222,0,108.38641142,6714.5682424
"9680",60.38,19.88,192.6525137,0,108.19580402,6714.8955897
"9681",60.27,19.68,838.4294103,0,95.405682506,6703.7676688
"9682",60.26,20.18,2445.031626,0,122.75185249,6699.4537836
"9683",60.32,19.77,573.384849,0,101.24313569,6709.3165205
"9684",60.24,20.07,176.0700828,0,116.84950863,6698.2804785
"9685",60.19,19.6,1640.204471,0,90.038379569,6695.6301549
"9686",60.23,19.6,146.3713499,0,90.541795419,6700.3935253
"9687",60.08,20.07,1679.037817,0,114.71914869,6680.9093821
"9688",NA,NA,63.72958047,0,112.93377855,6689.9308977
"9689",60.21,19.67,112.1905083,0,NA,NA
"9690",60.28,19.96,2306.443321,0,111.28884464,6703.2471611
"9691",60.3,20.12,118.0719587,0,120.32606411,6704.35712
"9692",60.28,20.02,225.615112,0,114.38285815,6702.7382475
"9693",60.24,19.87,183.9654907,0,105.6805173,6699.3296819
"9694",60.13,19.86,622.8412089,0,103.9237285,6687.5245156
"9695",60.12,19.92,692.7992662,0,107.20756035,6685.3254994
"9696",60.12,20.01,1192.633619,0,111.80559982,6685.0318191
"9697",60.11,19.93,892.7722354,0,107.29442431,6684.6675017
"9698",60.25,20.2,186.3628077,0,123.94509299,6699.1944761
"9699",60.1,20.03,1471.054956,0,113.11532646,6683.4704252
"9700",60.36,19.91,91.89351516,0,109.11182975,6712.6541795
"9701",60.29,20.17,198.3625544,0,122.74004082,6703.2842467
"9702",60.28,20.18,4083.910913,0,123.03364016,6701.6416094
"9703",60.3,19.61,145.5202957,0,92.068784503,6707.4343551
"9704",60.01,20.16,2349.049198,0,119.26620521,6672.6125774
"9705",60.02,20.17,11311.546,0,119.83521741,6673.2242405
"9706",60.14,20.25,515.844831,0,125.38784393,6686.5822323
"9707",60.16,20.02,541.1642311,0,113.05581791,6689.9891615
"9708",60.23,19.86,247.8154286,0,104.89485291,6698.4154639
"9709",60.11,20.52,2611.900517,0,139.92551138,6680.8398759
"9710",NA,NA,133.0865378,0,129.74765251,6670.236463
"9711",60.23,19.6,440.8483354,0,90.605554706,6700.1905117
"9712",60.03,20.12,2555.053521,0,116.77541102,6674.3499351
"9714",60.09,20.55,879.3778301,0,141.34801432,6679.2843656
"9715",60.23,19.84,1013.306194,0,104.05269931,6699.0753801
"9716",60.25,19.64,638.1449042,0,93.327331004,6701.7071879
"9717",60.22,19.74,248.8126069,0,98.403815955,6697.6065468
"9718",60.18,19.79,20.30259829,0,100.68609324,6693.3432958
"9800",60.22,20.09,105.5105267,0,117.6109259,6696.0627503
"9801",60.15,20.23,113.6256524,0,124.67453132,6686.9982082
"9802",60.15,20.23,179.5381093,0,124.66700975,6686.8836495
"9803",60.05,20.18,490.4625519,0,120.51849049,6676.4539068
"9804",60.24,20.78,14.00689485,0,155.83051276,6694.7583324
"9805",60.32,19.94,1046.945039,0,110.72441514,6708.1812049
"9806",60.1,20.25,371.7404936,0,125.30380581,6681.4027126
"9807",60.22,20.18,269.4558802,0,122.77960686,6695.9633714
"9808",60.23,20.14,709.5912897,0,120.37985091,6697.0183044
"9809",60.22,20.09,42.80588486,0,117.82339074,6696.2100698
"9810",60.21,19.58,59.34274394,0,89.20102036,6698.2547064
"9811",60.27,20.08,257.2008996,0,117.84207778,6701.8114531
"9812",60.25,20.8,403.0117383,0,157.20554257,6695.0919055
"9813",60.22,20.68,390.2450175,0,150.43962662,6692.6135702
"9814",60.22,20.68,106.8512222,0,150.30255575,6692.4108814
"9815",60.29,19.6,399.7527866,0,91.568887085,6706.8982952
"9816",60.37,19.82,474.5342128,0,104.31100511,6714.5528334
"9817",60.25,19.74,344.8851678,0,98.80611586,6701.5498114
"9818",60.34,20.03,183.9852887,0,115.54081893,6709.5918028
"9819",60.33,20.03,532.0758607,0,115.41501818,6708.5355262
"9820",60.33,20.02,718.9610398,0,115.16610017,6708.3131465
"9821",60.13,20.24,409.3749585,0,125.01597762,6684.7183415
"9822",60.32,19.86,107.7170648,0,105.97631463,6708.3442344
"9823",60.31,19.87,321.9977644,0,106.50068703,6707.3719372
"9824",60.32,19.91,697.5066082,0,108.60811199,6707.8118635
"9825",60.32,19.91,569.7244036,0,108.76658075,6707.8253291
"9826",60.27,19.9,1150.666712,0,107.65890232,6702.5524536
"9827",60.1,20.53,854.9475872,0,140.4499087,6680.4293875
"9828",60.1,20.51,98.00798108,0,139.61924422,6680.6027723
"9829",60.21,19.67,922.9304502,0,94.381641558,6697.3081779
"9830",60.21,19.65,470.3802568,0,93.454038313,6697.3768338
"9831",60.21,19.58,84.33100871,0,89.367297538,6698.2378605
"9832",60.21,19.58,267.8336227,0,89.138803497,6698.2409548
"9833",60.22,19.54,2097.363921,0,87.510602017,6699.2050562
"9834",60.39,19.84,1299.529142,0,106.01016461,6715.7271356
"9835",60.37,19.85,93.71692044,0,106.02392603,6714.131714
"9836",60.34,19.78,3796.882939,0,102.0682787,6710.8349119
"9837",60.28,20.11,1071.172798,0,119.37915189,6702.5862155
"9838",59.98,20.18,3691.831741,0,119.95051869,6669.0019908
"9839",60.21,19.58,210.4899536,0,89.249190807,6698.2498035
"9840",60.31,19.75,1084.75106,0,100.19372812,6707.9869758
"9841",60.3,19.61,2827.611017,0,91.88084681,6708.0804899
"9842",60.1,20.51,1483.36198,0,139.47891282,6680.5993166
"9843",60.22,20.18,312.1588225,0,122.34421737,6695.6626033
"9844",60.33,19.85,468.81356,0,105.63254618,6709.3441029
"9845",60.22,20.23,5162.474906,0,125.20696645,6694.7083324
"9847",60.32,20.07,671.1085474,0,117.78849346,6706.6640936
"9848",60.23,20.11,2131.029301,0,118.8438942,6696.4850554
"9849",60.23,19.59,334.5765232,0,90.263140144,6699.5729583
"9850",60.22,20.69,47.93518113,0,150.50048064,6692.1023307
"9851",60.09,20.03,1055.185773,0,112.56638782,6681.3452441
"9852",60.35,19.95,26.9007601,0,111.51866032,6710.8467618
"9853",60.26,20.19,1587.981097,0,123.82304788,6699.7020517
"9854",60.3,20.09,1587.125401,0,118.48207882,6704.8682025
"9855",60.22,20.19,72.19742259,0,122.8836413,6694.8814266
"9856",60.22,20.2,759.7845665,0,123.5155383,6695.8115683
"9857",60.23,20.09,369.9375832,0,117.62100415,6697.373378
"9858",60.2,20.16,27.77446897,0,121.47743197,6693.1569993
"9859",60.28,20.02,152.6527977,0,114.57326607,6702.5378541
"9860",60.29,19.66,3162.063757,0,94.819771917,6705.9970897
"9861",60.3,19.78,141.103789,0,101.29256555,6707.1487359
"9863",60.34,19.93,441.7697431,0,110.11469376,6710.7475203
"9864",60.34,19.93,45.24298671,0,110.17224837,6710.6023973
"9865",60.2,19.94,429.7981321,0,108.84120157,6694.2404429
"9866",60.1,20.51,1673.464511,0,139.42911861,6680.7847751
"9867",60.23,20.17,672.9553677,0,122.11577129,6696.2358938
"9868",60.1,20.54,983.6396579,0,141.34975579,6679.6189065
"9869",60.27,20.14,212.2493916,0,121.12968379,6700.6645478
"9870",60.21,20.05,317.5052236,0,115.38452725,6695.5320469
"9871",60.23,20.09,85.38833088,0,117.72052233,6697.2060099
"9872",60.12,20.25,3140.42198,0,125.2957465,6683.9106647
"9873",60.28,20.4,101.3460699,0,135.11067067,6700.6275762
"9874",60.28,20.39,168.1022623,0,135.07053872,6700.7535295
"9875",60.29,20.38,96.49769953,0,134.71372239,6702.4624011
"9876",60.28,20.37,307.048088,0,133.73066632,6700.6651951
"9877",60.26,20.37,167.7958947,0,133.76946383,6699.2575637
"9878",60.26,20.37,426.2578561,0,133.29960668,6699.2856772
"9879",60.18,19.96,517.6849758,0,110.16161483,6692.3581598
"9880",60.12,20.69,125.8274659,0,149.58240464,6682.0281392
"9881",60.1,20.27,5723.076921,0,126.2031857,6681.540705
"9882",60.28,20.02,53.28970908,0,114.37977869,6702.6766166
"9883",60.25,19.96,637.163232,0,110.96933157,6699.9260735
"9884",60.1,20.52,237.2443471,0,140.24106999,6680.0347666
"9885",60.09,20.51,126.464858,0,139.11253569,6679.0642828
"9890",60.07,20.07,550.9638667,0,115.04640623,6679.6610093
"9891",60.07,20.07,68.94041517,0,114.64569523,6679.9725336
"9892",60.08,20.06,2324.5966055,0,114.40991785,6680.2368804
"9893",60.08,20.07,2020.102969,0,114.63963068,6680.8673677
"9894",60.2,20.15,1552.534159,0,120.63734318,6693.268359
"9895",60.19,20.13,2349.566262,0,119.68774672,6692.2195863
"9897",60.19,20.18,1668.99037983333,0,122.3599906,6691.8867867
"9898",60.18,19.59,1616.080757,0,89.617756189,6694.9494382
"9899",60.11,20.08,458.6170606,0,115.78049186,6683.9971645
"9900",60.11,20.08,1256.90064,0,115.7812505,6684.0794182
"9901",60.11,20.08,2124.841247,0,115.82795072,6684.0735182
"9903",60.11,20.08,956.1427618,0,115.81127888,6683.9063717
"9905",60.11,20.08,1031.856516,0,115.94280725,6683.6998858
"9906",60.11,20.08,1047.515271,0,115.95928379,6683.6092061
"9907",59.95,20.96,153.515607,0,163.11939752,6661.1764977
"9908",59.95,20.97,941.7130475,0,163.17870096,6661.1287405
"9909",59.95,21,214.7138783,0,165.4069956,6661.237012
"9910",59.95,20.95,136.2579118,0,162.5233097,6661.7938501
"9911",59.95,20.95,833.4798967,0,162.47796525,6661.6512291
"9912",59.94,20.88,1128.651112,0,158.22891871,6660.2339267
"9913",59.95,20.88,1224.55409485714,0,158.42531675,6661.3712879
"9914",59.93,20.97,740.9420701,0,163.09414,6659.096553
